# Generated at 2024-10-15 11:16:11 (04:00) by AQUARIUS Time-Series 24.1.177.0,,,,,
# UTC-05,,,,,
# Period Selected: Entire Record,,,,,
#,,,,,
# Comment: ,,,,,
# Description: ,,,,,
# ReportTitle: LCCD Little Conestoga Sonde Data May 2023 - July 2024,,,,,
#,,,,,
# CSV data starts at line 12,,,,,
#,,,,,
TimeStamp,Dissolved Oxygen (mg/l),Water Temperature (C),Specific Conductivity (uS/cm),pH,Total Dissolved Solids (mg/l)
7/13/2024 0:30,6.12,22.281,704.7,7.7,458
7/13/2024 0:45,6.11,22.261,705,7.7,458
7/13/2024 1:00,6.12,22.243,704.5,7.7,458
7/13/2024 1:15,6.14,22.226,704,7.7,458
7/13/2024 1:30,6.15,22.212,703.7,7.7,457
7/13/2024 1:45,6.13,22.206,701.8,7.7,456
7/13/2024 2:00,6.12,22.212,697.6,7.69,453
7/13/2024 2:15,6.12,22.201,697,7.69,453
7/13/2024 2:30,6.13,22.179,697.3,7.69,453
7/13/2024 2:45,6.06,22.248,684.3,7.69,445
7/13/2024 3:00,6,22.411,654.3,7.68,425
7/13/2024 3:15,6.01,22.495,638.3,7.67,415
7/13/2024 3:30,6.04,22.433,648.4,7.68,421
7/13/2024 3:45,6.01,22.351,669.3,7.67,435
7/13/2024 4:00,5.95,22.395,666.5,7.65,433
7/13/2024 4:15,5.88,22.533,643.9,7.65,419
7/13/2024 4:30,5.78,22.559,642.3,7.64,417
7/13/2024 4:45,5.69,22.511,648.1,7.63,421
7/13/2024 5:00,5.66,22.456,652.2,7.63,424
7/13/2024 5:15,5.61,22.421,652.9,7.63,424
7/13/2024 5:30,5.57,22.399,650.3,7.63,423
7/13/2024 5:45,5.53,22.389,642.3,7.63,418
7/13/2024 6:00,5.52,22.382,634.5,7.62,412
7/13/2024 6:15,5.51,22.371,630.6,7.62,410
7/13/2024 6:30,5.53,22.35,630.4,7.62,410
7/13/2024 6:45,5.58,22.322,632.9,7.63,411
7/13/2024 7:00,5.61,22.298,636.2,7.63,414
7/13/2024 7:15,5.64,22.286,638.8,7.63,415
7/13/2024 7:30,5.69,22.277,640.8,7.64,417
7/13/2024 7:45,5.74,22.282,642.8,7.64,418
7/13/2024 8:00,5.8,22.291,645.9,7.64,420
7/13/2024 8:15,5.9,22.299,650.6,7.65,423
7/13/2024 8:30,6,22.323,654.9,7.66,426
7/13/2024 8:45,6.13,22.377,659.2,7.67,428
7/13/2024 9:00,6.25,22.453,662.6,7.67,431
7/13/2024 9:15,6.41,22.555,665.9,7.68,433
7/13/2024 9:30,6.59,22.672,669.1,7.7,435
7/13/2024 9:45,6.73,22.718,672.7,7.71,437
7/13/2024 10:00,6.87,22.8,675.5,7.72,439
7/13/2024 10:15,6.99,22.851,677.9,7.73,441
7/13/2024 10:30,7.1,22.953,679.1,7.73,441
7/13/2024 10:45,7.28,23.08,679.7,7.74,442
7/13/2024 11:00,7.46,23.276,680.1,7.75,442
7/13/2024 11:15,7.66,23.501,680.6,7.76,442
7/13/2024 11:30,7.91,23.753,680.6,7.78,442
7/13/2024 11:45,8.05,23.843,680.8,7.79,442
7/13/2024 12:00,8.14,23.971,681,7.79,443
7/13/2024 12:15,8.31,24.142,680.9,7.8,443
7/13/2024 12:30,8.45,24.292,680.8,7.81,443
7/13/2024 12:45,8.65,24.557,681.1,7.82,443
7/13/2024 13:00,8.84,24.713,681.2,7.84,443
7/13/2024 13:15,8.99,24.921,681.7,7.84,443
7/13/2024 13:30,9.15,25.115,681.8,7.85,443
7/13/2024 13:45,9.33,25.385,682.3,7.86,443
7/13/2024 14:00,9.41,25.426,682.6,7.87,444
7/13/2024 14:15,9.5,25.527,682.9,7.88,444
7/13/2024 14:30,9.48,25.532,683.9,7.88,445
7/13/2024 14:45,9.52,25.657,684.5,7.89,445
7/13/2024 15:00,9.62,25.848,684.9,7.9,445
7/13/2024 15:15,9.66,25.952,685.8,7.9,446
7/13/2024 15:30,9.76,26.157,686.8,7.9,446
7/13/2024 15:45,9.79,26.278,686.7,7.91,446
7/13/2024 16:00,9.81,26.224,687.3,7.92,447
7/13/2024 16:15,9.76,26.223,688.2,7.92,447
7/13/2024 16:30,9.79,26.362,689,7.92,448
7/13/2024 16:45,9.76,26.456,689.6,7.92,448
7/13/2024 17:00,9.75,26.447,690.1,7.93,449
7/13/2024 17:15,9.67,26.412,691.1,7.93,449
7/13/2024 17:30,9.55,26.365,692,7.92,450
7/13/2024 17:45,9.46,26.356,693.1,7.92,451
7/13/2024 18:00,9.39,26.31,693.9,7.92,451
7/13/2024 18:15,9.29,26.237,695.1,7.92,452
7/13/2024 18:30,9.19,26.174,696.2,7.92,453
7/13/2024 18:45,9.07,26.089,697.2,7.92,453
7/13/2024 19:00,8.9,25.968,698.5,7.91,454
7/13/2024 19:15,8.73,25.858,699.5,7.9,455
7/13/2024 19:30,8.51,25.724,700.6,7.89,455
7/13/2024 19:45,8.31,25.592,701.8,7.89,456
7/13/2024 20:00,8.1,25.457,703.2,7.87,457
7/13/2024 20:15,7.87,25.314,704.4,7.86,458
7/13/2024 20:30,7.65,25.176,705.6,7.85,459
7/13/2024 20:45,7.43,25.04,706.7,7.84,459
7/13/2024 21:00,7.22,24.914,708,7.82,460
7/13/2024 21:15,7.03,24.807,709,7.81,461
7/13/2024 21:30,6.87,24.702,710.1,7.8,462
7/13/2024 21:45,6.7,24.628,710.9,7.79,462
7/13/2024 22:00,6.6,24.552,711.9,7.78,463
7/13/2024 22:15,6.49,24.488,712.5,7.77,463
7/13/2024 22:30,6.39,24.43,713.6,7.76,464
7/13/2024 22:45,6.3,24.375,714.3,7.76,464
7/13/2024 23:00,6.22,24.324,714.8,7.75,465
7/13/2024 23:15,6.15,24.28,715.2,7.74,465
7/13/2024 23:30,6.11,24.227,715.8,7.74,465
7/13/2024 23:45,6.06,24.185,716.1,7.74,465
7/14/2024 0:00,6.02,24.137,717,7.73,466
7/14/2024 0:15,5.98,24.099,716.9,7.73,466
7/14/2024 0:30,5.95,24.055,717,7.72,466
7/14/2024 0:45,5.94,24.013,717.2,7.72,466
7/14/2024 1:00,5.92,23.968,717.2,7.72,466
7/14/2024 1:15,5.9,23.922,717.3,7.72,466
7/14/2024 1:30,5.88,23.876,717.5,7.72,466
7/14/2024 1:45,5.86,23.831,717.5,7.72,466
7/14/2024 2:00,5.85,23.788,717.4,7.72,466
7/14/2024 2:15,5.84,23.746,717.5,7.71,466
7/14/2024 2:30,5.82,23.707,717.4,7.71,466
7/14/2024 2:45,5.81,23.672,717.2,7.71,466
7/14/2024 3:00,5.8,23.635,717,7.71,466
7/14/2024 3:15,5.8,23.597,716.7,7.71,466
7/14/2024 3:30,5.78,23.567,716.6,7.71,466
7/14/2024 3:45,5.78,23.536,716.6,7.7,466
7/14/2024 4:00,5.75,23.503,716.2,7.7,466
7/14/2024 4:15,5.75,23.475,715.9,7.7,465
7/14/2024 4:30,5.75,23.45,715.7,7.7,465
7/14/2024 4:45,5.73,23.423,715.5,7.7,465
7/14/2024 5:00,5.7,23.403,715.2,7.7,465
7/14/2024 5:15,5.72,23.376,714.8,7.69,465
7/14/2024 5:30,5.7,23.35,714.6,7.69,464
7/14/2024 5:45,5.69,23.328,714.7,7.69,465
7/14/2024 6:00,5.69,23.312,714.3,7.69,464
7/14/2024 6:15,5.67,23.294,714.2,7.69,464
7/14/2024 6:30,5.68,23.284,713.9,7.69,464
7/14/2024 6:45,5.69,23.283,713.7,7.69,464
7/14/2024 7:00,5.71,23.294,713.6,7.69,464
7/14/2024 7:15,5.74,23.31,713.7,7.69,464
7/14/2024 7:30,5.8,23.342,713.6,7.69,464
7/14/2024 7:45,5.86,23.382,713.5,7.7,464
7/14/2024 8:00,5.96,23.437,713.1,7.7,464
7/14/2024 8:15,6.06,23.505,712.6,7.71,463
7/14/2024 8:30,6.17,23.585,712.4,7.72,463
7/14/2024 8:45,6.29,23.675,712.1,7.72,463
7/14/2024 9:00,6.44,23.787,711.6,7.73,463
7/14/2024 9:15,6.6,23.903,711,7.74,462
7/14/2024 9:30,6.72,24.033,710.7,7.75,462
7/14/2024 9:45,6.86,24.176,710.8,7.76,462
7/14/2024 10:00,7.01,24.329,710.5,7.77,462
7/14/2024 10:15,7.14,24.477,710.4,7.78,462
7/14/2024 10:30,7.31,24.63,710.2,7.79,462
7/14/2024 10:45,7.48,24.806,709.9,7.8,461
7/14/2024 11:00,7.65,25.001,709.7,7.81,461
7/14/2024 11:15,7.83,25.214,709.9,7.82,461
7/14/2024 11:30,8.01,25.411,709.8,7.83,461
7/14/2024 11:45,8.16,25.58,709.5,7.84,461
7/14/2024 12:00,8.3,25.781,709.1,7.85,461
7/14/2024 12:15,8.5,26.017,708.7,7.86,461
7/14/2024 12:30,8.68,26.295,708.3,7.87,460
7/14/2024 12:45,8.85,26.526,708.1,7.88,460
7/14/2024 13:00,9.01,26.685,707.8,7.89,460
7/14/2024 13:15,9.21,26.955,706.8,7.91,459
7/14/2024 13:30,9.29,26.985,706.1,7.92,459
7/14/2024 13:45,9.27,26.977,705.4,7.92,459
7/14/2024 14:00,9.31,27.118,705.1,7.93,458
7/14/2024 14:15,9.35,27.189,704.9,7.93,458
7/14/2024 14:30,9.36,27.251,704.4,7.94,458
7/14/2024 14:45,9.49,27.46,704,7.94,458
7/14/2024 15:00,9.56,27.54,703.6,7.95,457
7/14/2024 15:15,9.57,27.626,703.4,7.95,457
7/14/2024 15:30,9.53,27.603,703.3,7.95,457
7/14/2024 15:45,9.54,27.593,703.2,7.96,457
7/14/2024 16:00,9.44,27.529,703.1,7.96,457
7/14/2024 16:15,9.34,27.429,702.7,7.95,457
7/14/2024 16:30,9.23,27.317,702.3,7.95,457
7/14/2024 16:45,9.09,27.196,702.2,7.95,456
7/14/2024 17:00,8.91,27.057,702.5,7.94,457
7/14/2024 17:15,8.74,26.978,702.9,7.94,457
7/14/2024 17:30,8.67,26.929,702.9,7.93,457
7/14/2024 17:45,8.61,26.891,702.9,7.93,457
7/14/2024 18:00,8.54,26.824,702.8,7.93,457
7/14/2024 18:15,8.53,26.787,703,7.93,457
7/14/2024 18:30,8.47,26.704,703.2,7.93,457
7/14/2024 18:45,8.39,26.625,703.5,7.93,457
7/14/2024 19:00,8.28,26.508,703.7,7.93,457
7/14/2024 19:15,8.16,26.419,704,7.92,458
7/14/2024 19:30,8.03,26.312,704.3,7.91,458
7/14/2024 19:45,7.85,26.197,705,7.9,458
7/14/2024 20:00,7.67,26.08,705.8,7.89,459
7/14/2024 20:15,7.48,25.966,706.5,7.88,459
7/14/2024 20:30,7.29,25.855,707.1,7.87,460
7/14/2024 20:45,7.09,25.721,707.5,7.86,460
7/14/2024 21:00,6.91,25.612,708.2,7.84,460
7/14/2024 21:15,6.74,25.511,709,7.83,461
7/14/2024 21:30,6.6,25.41,710,7.82,461
7/14/2024 21:45,6.46,25.315,710.8,7.81,462
7/14/2024 22:00,6.36,25.235,711.5,7.8,463
7/14/2024 22:15,6.25,25.155,712.2,7.79,463
7/14/2024 22:30,6.17,25.072,713,7.79,463
7/14/2024 22:45,6.11,25,713.4,7.78,464
7/14/2024 23:00,6.04,24.931,714.3,7.78,464
7/14/2024 23:15,5.98,24.865,715,7.77,465
7/14/2024 23:30,5.93,24.799,715.6,7.77,465
7/14/2024 23:45,5.89,24.735,716.3,7.76,466
7/15/2024 0:00,5.85,24.675,717.1,7.76,466
7/15/2024 0:15,5.82,24.613,718,7.75,467
7/15/2024 0:30,5.8,24.55,718.5,7.75,467
7/15/2024 0:45,5.77,24.494,719,7.75,467
7/15/2024 1:00,5.79,24.435,719.3,7.75,468
7/15/2024 1:15,5.77,24.384,719.5,7.74,468
7/15/2024 1:30,5.76,24.331,719.9,7.74,468
7/15/2024 1:45,5.76,24.275,720.3,7.74,468
7/15/2024 2:00,5.77,24.224,720.4,7.74,468
7/15/2024 2:15,5.76,24.177,720.3,7.74,468
7/15/2024 2:30,5.75,24.132,720.1,7.74,468
7/15/2024 2:45,5.75,24.085,720.1,7.74,468
7/15/2024 3:00,5.74,24.044,720,7.74,468
7/15/2024 3:15,5.74,24.004,719.9,7.74,468
7/15/2024 3:30,5.74,23.966,719.7,7.73,468
7/15/2024 3:45,5.73,23.927,719.2,7.73,468
7/15/2024 4:00,5.72,23.891,719,7.73,467
7/15/2024 4:15,5.71,23.857,718.8,7.73,467
7/15/2024 4:30,5.71,23.827,718.6,7.73,467
7/15/2024 4:45,5.7,23.794,718.5,7.73,467
7/15/2024 5:00,5.7,23.764,718,7.72,467
7/15/2024 5:15,5.68,23.734,717.8,7.72,467
7/15/2024 5:30,5.69,23.709,717.4,7.72,466
7/15/2024 5:45,5.69,23.685,717.3,7.72,466
7/15/2024 6:00,5.68,23.668,717.1,7.72,466
7/15/2024 6:15,5.69,23.662,716.5,7.72,466
7/15/2024 6:30,5.69,23.665,716.1,7.72,465
7/15/2024 6:45,5.72,23.684,715.6,7.72,465
7/15/2024 7:00,5.72,23.704,715.4,7.72,465
7/15/2024 7:15,5.75,23.729,715,7.72,465
7/15/2024 7:30,5.8,23.76,714.7,7.72,465
7/15/2024 7:45,5.84,23.789,714.1,7.73,464
7/15/2024 8:00,5.9,23.823,713.8,7.73,464
7/15/2024 8:15,5.97,23.867,713.9,7.73,464
7/15/2024 8:30,6.06,23.912,713.9,7.74,464
7/15/2024 8:45,6.16,23.959,713.7,7.75,464
7/15/2024 9:00,6.3,24.034,713.4,7.75,464
7/15/2024 9:15,6.43,24.134,713.4,7.76,464
7/15/2024 9:30,6.59,24.259,713.4,7.77,464
7/15/2024 9:45,6.72,24.358,707.6,7.78,460
7/15/2024 10:00,6.87,24.476,713.8,7.79,464
7/15/2024 10:15,6.99,24.597,714,7.8,464
7/15/2024 10:30,7.14,24.738,713.9,7.81,464
7/15/2024 10:45,7.28,24.882,714.2,7.82,464
7/15/2024 11:00,7.41,25.062,714.4,7.82,464
7/15/2024 11:15,7.57,25.236,714.9,7.83,465
7/15/2024 11:30,7.72,25.426,715.2,7.84,465
7/15/2024 11:45,7.9,25.623,715.4,7.85,465
7/15/2024 12:00,8.07,25.839,715,7.86,465
7/15/2024 12:15,8.25,26.084,715,7.87,465
7/15/2024 12:30,8.44,26.35,714.8,7.88,465
7/15/2024 12:45,8.64,26.638,714.9,7.89,465
7/15/2024 13:00,8.8,26.876,714.4,7.9,464
7/15/2024 13:15,8.98,27.093,713.8,7.91,464
7/15/2024 13:30,9.12,27.362,713.1,7.92,464
7/15/2024 13:45,9.29,27.64,712.8,7.93,463
7/15/2024 14:00,9.46,27.893,712.5,7.94,463
7/15/2024 14:15,9.6,28.142,711.8,7.95,463
7/15/2024 14:30,9.64,28.238,711.4,7.96,462
7/15/2024 14:45,9.75,28.47,711.1,7.97,462
7/15/2024 15:00,9.8,28.589,710.4,7.97,462
7/15/2024 15:15,9.83,28.723,710.6,7.98,462
7/15/2024 15:30,9.82,28.796,710,7.98,461
7/15/2024 15:45,9.85,28.93,710.2,7.98,462
7/15/2024 16:00,9.8,28.911,709.9,7.98,461
7/15/2024 16:15,9.76,28.893,709.6,7.98,461
7/15/2024 16:30,9.69,28.816,708.9,7.99,461
7/15/2024 16:45,9.55,28.644,708.8,7.98,461
7/15/2024 17:00,9.4,28.508,708.7,7.98,461
7/15/2024 17:15,9.18,28.408,709.1,7.97,461
7/15/2024 17:30,9,28.254,709.2,7.96,461
7/15/2024 17:45,8.87,28.135,709,7.96,461
7/15/2024 18:00,8.71,28.007,709,7.95,461
7/15/2024 18:15,8.57,27.878,709.1,7.95,461
7/15/2024 18:30,8.52,27.793,709.6,7.95,461
7/15/2024 18:45,8.39,27.671,710.3,7.95,462
7/15/2024 19:00,8.25,27.547,710.7,7.94,462
7/15/2024 19:15,8.06,27.418,711.3,7.93,462
7/15/2024 19:30,7.91,27.285,711.8,7.92,463
7/15/2024 19:45,7.72,27.15,712.3,7.91,463
7/15/2024 20:00,7.56,26.975,713.3,7.91,464
7/15/2024 20:15,7.36,26.847,714,7.89,464
7/15/2024 20:30,7.19,26.72,714.8,7.89,465
7/15/2024 20:45,6.98,26.566,715.5,7.87,465
7/15/2024 21:00,6.77,26.428,716.2,7.86,466
7/15/2024 21:15,6.56,26.307,716.8,7.85,466
7/15/2024 21:30,6.42,26.207,717.3,7.83,466
7/15/2024 21:45,6.26,26.104,718.3,7.82,467
7/15/2024 22:00,6.12,26.003,718.9,7.81,467
7/15/2024 22:15,6,25.91,719.1,7.8,467
7/15/2024 22:30,5.89,25.81,719.5,7.79,468
7/15/2024 22:45,5.81,25.722,720,7.78,468
7/15/2024 23:00,5.72,25.645,720.6,7.78,468
7/15/2024 23:15,5.66,25.563,721.3,7.77,469
7/15/2024 23:30,5.59,25.496,721.6,7.77,469
7/15/2024 23:45,5.54,25.427,721.9,7.76,469
7/16/2024 0:00,5.53,25.35,722.4,7.76,470
7/16/2024 0:15,5.48,25.303,723,7.75,470
7/16/2024 0:30,5.46,25.236,723.8,7.75,471
7/16/2024 0:45,5.41,25.186,724.4,7.75,471
7/16/2024 1:00,5.4,25.132,724.8,7.74,471
7/16/2024 1:15,5.38,25.087,725,7.74,471
7/16/2024 1:30,5.37,25.039,725.3,7.74,471
7/16/2024 1:45,5.35,24.993,725.5,7.74,472
7/16/2024 2:00,5.35,24.944,726.1,7.73,472
7/16/2024 2:15,5.34,24.897,726.2,7.73,472
7/16/2024 2:30,5.32,24.847,726.4,7.73,472
7/16/2024 2:45,5.33,24.792,726.8,7.73,472
7/16/2024 3:00,5.32,24.744,727.2,7.73,473
7/16/2024 3:15,5.33,24.692,727.4,7.72,473
7/16/2024 3:30,5.33,24.639,727.7,7.72,473
7/16/2024 3:45,5.32,24.582,727.9,7.72,473
7/16/2024 4:00,5.32,24.526,728,7.72,473
7/16/2024 4:15,5.3,24.474,728.1,7.72,473
7/16/2024 4:30,5.31,24.424,728.6,7.71,474
7/16/2024 4:45,5.33,24.364,728.9,7.71,474
7/16/2024 5:00,5.33,24.309,670.8,7.72,436
7/16/2024 5:15,5.34,24.258,729.2,7.71,474
7/16/2024 5:30,5.34,24.21,729.4,7.71,474
7/16/2024 5:45,5.36,24.157,729.6,7.71,474
7/16/2024 6:00,5.37,24.108,729.9,7.71,474
7/16/2024 6:15,5.38,24.063,730.2,7.71,475
7/16/2024 6:30,5.38,24.019,730,7.71,474
7/16/2024 6:45,5.38,23.99,729.6,7.71,474
7/16/2024 7:00,5.4,23.969,729.6,7.71,474
7/16/2024 7:15,5.39,23.962,729.4,7.71,474
7/16/2024 7:30,5.42,23.967,729.4,7.71,474
7/16/2024 7:45,5.47,23.982,729.2,7.71,474
7/16/2024 8:00,5.57,24.007,728.5,7.72,474
7/16/2024 8:15,5.69,24.053,727.9,7.72,473
7/16/2024 8:30,5.83,24.115,727.3,7.73,473
7/16/2024 8:45,5.96,24.196,726.9,7.74,472
7/16/2024 9:00,6.1,24.285,726.4,7.75,472
7/16/2024 9:15,6.24,24.387,725.6,7.76,472
7/16/2024 9:30,6.4,24.514,725,7.77,471
7/16/2024 9:45,6.56,24.64,724.4,7.77,471
7/16/2024 10:00,6.69,24.775,723.9,7.78,471
7/16/2024 10:15,6.86,24.916,723.4,7.79,470
7/16/2024 10:30,7,25.074,723.1,7.8,470
7/16/2024 10:45,7.16,25.253,722.3,7.81,469
7/16/2024 11:00,7.33,25.442,721.5,7.82,469
7/16/2024 11:15,7.5,25.678,720.9,7.83,469
7/16/2024 11:30,7.66,25.863,720.6,7.84,468
7/16/2024 11:45,7.86,26.1,720.5,7.85,468
7/16/2024 12:00,8.04,26.349,720.1,7.86,468
7/16/2024 12:15,8.2,26.561,719.6,7.87,468
7/16/2024 12:30,8.39,26.836,719.1,7.88,467
7/16/2024 12:45,8.6,27.107,718,7.89,467
7/16/2024 13:00,8.79,27.394,716.9,7.91,466
7/16/2024 13:15,8.95,27.678,715.5,7.92,465
7/16/2024 13:30,9.11,27.943,714.2,7.93,464
7/16/2024 13:45,9.28,28.213,712.9,7.94,463
7/16/2024 14:00,9.42,28.477,711.5,7.95,463
7/16/2024 14:15,9.56,28.693,710.6,7.96,462
7/16/2024 14:30,9.66,28.924,709.4,7.97,461
7/16/2024 14:45,9.71,29.103,708.3,7.98,460
7/16/2024 15:00,9.81,29.255,707.2,7.99,460
7/16/2024 15:15,9.79,29.356,706.6,7.99,459
7/16/2024 15:30,9.8,29.42,705.5,7.99,459
7/16/2024 15:45,9.76,29.45,705.1,7.99,458
7/16/2024 16:00,9.73,29.476,704.4,8,458
7/16/2024 16:15,9.67,29.431,704,8,458
7/16/2024 16:30,9.57,29.436,703.8,8,457
7/16/2024 16:45,9.5,29.396,703.7,8,457
7/16/2024 17:00,9.42,29.33,703.3,8,457
7/16/2024 17:15,9.35,29.222,703,8,457
7/16/2024 17:30,9.25,29.117,702.7,7.99,457
7/16/2024 17:45,9.11,28.952,703,7.99,457
7/16/2024 18:00,9,28.871,703.2,7.98,457
7/16/2024 18:15,8.85,28.716,703.3,7.98,457
7/16/2024 18:30,8.7,28.577,703.4,7.97,457
7/16/2024 18:45,8.49,28.425,703.8,7.96,457
7/16/2024 19:00,8.23,28.255,704.5,7.95,458
7/16/2024 19:15,7.96,27.982,699,7.95,454
7/16/2024 19:30,7.66,27.686,693.7,7.94,451
7/16/2024 19:45,7.11,27.445,623.5,7.9,405
7/16/2024 20:00,6.86,27.535,514.3,7.89,334
7/16/2024 20:15,6.83,28.033,296.1,7.81,192
7/16/2024 20:30,6.64,27.494,396.7,7.8,258
7/16/2024 20:45,6.23,26.93,445.1,7.75,289
7/16/2024 21:00,6.08,26.799,422.1,7.73,274
7/16/2024 21:15,6.12,26.909,444.7,7.76,289
7/16/2024 21:30,6.18,26.901,494.3,7.79,321
7/16/2024 21:45,6.14,26.783,532.4,7.79,346
7/16/2024 22:00,6.03,26.62,556,7.77,361
7/16/2024 22:15,5.88,26.488,557.2,7.76,362
7/16/2024 22:30,5.71,26.411,541.2,7.74,352
7/16/2024 22:45,5.53,26.385,517.1,7.72,336
7/16/2024 23:00,5.35,26.377,491.6,7.69,320
7/16/2024 23:15,5.17,26.368,470.3,7.66,306
7/16/2024 23:30,5.02,26.349,453.3,7.63,295
7/16/2024 23:45,4.88,26.32,443.5,7.61,288
7/17/2024 0:00,4.78,26.284,437.6,7.59,284
7/17/2024 0:15,4.73,26.245,437.4,7.58,284
7/17/2024 0:30,4.71,26.197,443.1,7.57,288
7/17/2024 0:45,4.71,26.142,454.9,7.58,296
7/17/2024 1:00,4.74,26.074,468,7.59,304
7/17/2024 1:15,4.74,26.005,479.3,7.59,312
7/17/2024 1:30,4.73,25.944,485.4,7.59,315
7/17/2024 1:45,4.69,25.887,487.9,7.59,317
7/17/2024 2:00,4.64,25.836,487.3,7.58,317
7/17/2024 2:15,4.59,25.792,486.2,7.57,316
7/17/2024 2:30,4.55,25.749,485.7,7.56,316
7/17/2024 2:45,4.52,25.709,486.9,7.56,316
7/17/2024 3:00,4.49,25.669,490.8,7.55,319
7/17/2024 3:15,4.49,25.629,496,7.55,322
7/17/2024 3:30,4.5,25.591,502.3,7.54,326
7/17/2024 3:45,4.5,25.554,508.6,7.54,331
7/17/2024 4:00,4.5,25.521,513.6,7.54,334
7/17/2024 4:15,4.5,25.491,517.4,7.54,336
7/17/2024 4:30,4.49,25.459,520,7.54,338
7/17/2024 4:45,4.48,25.431,521.9,7.54,339
7/17/2024 5:00,4.46,25.399,523.7,7.53,340
7/17/2024 5:15,4.44,25.365,525.8,7.53,342
7/17/2024 5:30,4.45,25.33,528.4,7.53,343
7/17/2024 5:45,4.46,25.294,531.5,7.53,345
7/17/2024 6:00,4.45,25.256,534.8,7.53,348
7/17/2024 6:15,4.47,25.219,539,7.53,350
7/17/2024 6:30,4.49,25.18,543.3,7.53,353
7/17/2024 6:45,4.5,25.144,548.1,7.54,356
7/17/2024 7:00,4.53,25.115,552.5,7.54,359
7/17/2024 7:15,4.57,25.097,557.3,7.54,362
7/17/2024 7:30,4.63,25.083,562.1,7.55,365
7/17/2024 7:45,4.69,25.069,566.3,7.55,368
7/17/2024 8:00,4.75,25.054,571,7.56,371
7/17/2024 8:15,4.81,25.052,574.5,7.56,373
7/17/2024 8:30,4.88,25.065,578,7.57,376
7/17/2024 8:45,4.96,25.097,580.8,7.57,377
7/17/2024 9:00,5.06,25.135,583.1,7.58,379
7/17/2024 9:15,5.16,25.193,585.1,7.59,380
7/17/2024 9:30,5.24,25.252,586.6,7.59,381
7/17/2024 9:45,5.34,25.315,588.1,7.6,382
7/17/2024 10:00,5.44,25.393,589,7.61,383
7/17/2024 10:15,5.54,25.476,589.6,7.61,383
7/17/2024 10:30,5.64,25.585,590.2,7.62,384
7/17/2024 10:45,5.74,25.709,590.6,7.62,384
7/17/2024 11:00,5.86,25.847,591,7.63,384
7/17/2024 11:15,6.01,26.007,590.9,7.64,384
7/17/2024 11:30,6.14,26.177,591.3,7.65,384
7/17/2024 11:45,6.29,26.35,591.2,7.65,384
7/17/2024 12:00,6.46,26.549,590.8,7.67,384
7/17/2024 12:15,6.62,26.739,590.7,7.68,384
7/17/2024 12:30,6.76,26.9,590.3,7.69,384
7/17/2024 12:45,6.88,27.081,590,7.69,383
7/17/2024 13:00,7.04,27.319,589.8,7.7,383
7/17/2024 13:15,7.14,27.383,589.5,7.72,383
7/17/2024 13:30,7.22,27.376,588.8,7.72,383
7/17/2024 13:45,7.22,27.28,588.7,7.73,383
7/17/2024 14:00,7.04,27.088,587.9,7.72,382
7/17/2024 14:15,6.94,27.017,587.8,7.72,382
7/17/2024 14:30,6.9,26.949,587.9,7.72,382
7/17/2024 14:45,6.89,26.859,587.8,7.72,382
7/17/2024 15:00,6.92,26.797,588,7.72,382
7/17/2024 15:15,6.92,26.723,588.3,7.72,382
7/17/2024 15:30,6.9,26.675,588.5,7.72,383
7/17/2024 15:45,6.88,26.619,588.5,7.72,383
7/17/2024 16:00,6.93,26.557,588.4,7.72,382
7/17/2024 16:15,6.87,26.467,588.6,7.72,383
7/17/2024 16:30,6.79,26.381,588.3,7.72,382
7/17/2024 16:45,6.73,26.331,587.3,7.72,382
7/17/2024 17:00,6.72,26.277,586.7,7.71,381
7/17/2024 17:15,6.67,26.2,585.7,7.71,381
7/17/2024 17:30,6.63,26.133,584.6,7.71,380
7/17/2024 17:45,6.52,26.055,584.6,7.7,380
7/17/2024 18:00,6.48,25.996,586.8,7.7,381
7/17/2024 18:15,6.4,25.928,591.4,7.69,384
7/17/2024 18:30,6.37,25.86,596.2,7.69,388
7/17/2024 18:45,6.26,25.756,599.8,7.69,390
7/17/2024 19:00,6.17,25.631,601.3,7.68,391
7/17/2024 19:15,6.12,25.497,601.5,7.68,391
7/17/2024 19:30,6.07,25.393,600.1,7.68,390
7/17/2024 19:45,5.98,25.314,596.3,7.67,388
7/17/2024 20:00,5.87,25.255,591.2,7.66,384
7/17/2024 20:15,5.77,25.216,587.5,7.65,382
7/17/2024 20:30,5.68,25.18,586.4,7.64,381
7/17/2024 20:45,5.61,25.145,585.8,7.63,381
7/17/2024 21:00,5.54,25.108,584,7.63,380
7/17/2024 21:15,5.46,25.079,581.6,7.62,378
7/17/2024 21:30,5.39,25.062,579.5,7.61,377
7/17/2024 21:45,5.34,25.051,578.8,7.6,376
7/17/2024 22:00,5.3,25.044,578.8,7.6,376
7/17/2024 22:15,5.28,25.031,579.7,7.6,377
7/17/2024 22:30,5.27,25.014,581.2,7.6,378
7/17/2024 22:45,5.25,24.995,584.1,7.6,380
7/17/2024 23:00,5.25,24.978,587.4,7.6,382
7/17/2024 23:15,5.24,24.95,591.3,7.6,384
7/17/2024 23:30,5.23,24.917,594.9,7.61,387
7/17/2024 23:45,5.22,24.876,597.9,7.61,389
